2024-06-03 14:50:39,258: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-06-03 14:50:40,563: root: INFO: Current backtesting datetime 2024-05-03 08:30:00-04:00
2024-06-03 14:50:40,564: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-06-03 14:50:40,565: root: INFO: Current backtesting datetime 2024-05-03 09:30:00-04:00
2024-06-03 14:50:40,565: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-06-03 14:50:40,566: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-03 14:50:40[0m
2024-06-03 14:50:40,566: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 14:50:40,573: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 14:50:40,573: root: INFO: [32mNew market order of | 10 SPY buy | at price $613.3920043945312 of class bracket with status unprocessed was submitted.[0m
2024-06-03 14:50:40,576: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-03 14:50:40[0m
2024-06-03 14:50:40,576: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-03 14:50:40,576: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 14:50:40,577: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 14:50:40,577: root: INFO: market order of | 10 SPY buy | at price $613.3920043945312 of class bracket with status new was sent to broker backtesting
2024-06-03 14:50:40,577: root: INFO: market order of | 10 SPY buy | at price $613.3920043945312 of class bracket with status new was sent to broker backtesting
2024-06-03 14:50:40,578: root: INFO: [32mFilled Transaction: buy 10 of SPY at 511.16000366 USD per share[0m
2024-06-03 14:50:40,578: root: INFO: market order of | 10 SPY buy | at price $613.3920043945312 of class bracket with status new was filled
2024-06-03 14:50:40,581: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-03 14:50:40,582: root: INFO: Current backtesting datetime 2024-05-03 16:00:00-04:00
2024-06-03 14:50:40,582: root: INFO: Current backtesting datetime 2024-05-04 09:30:00-04:00
2024-06-03 14:50:40,584: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-06-03 14:50:40,584: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-03 14:50:40,584: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 14:50:40,585: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 14:50:40,585: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-03 14:50:40,585: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 14:50:40,586: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 14:50:40,587: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-03 14:50:40,587: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 14:50:40,588: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 14:50:40,588: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-03 14:50:40,588: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 14:50:40,589: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 14:50:40,591: root: INFO: Current backtesting datetime 2024-05-04 09:29:00-04:00
2024-06-03 14:50:40,591: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-03 14:50:40,591: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 14:50:40,592: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 14:50:40,593: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-03 14:50:40,593: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 14:50:40,593: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 14:50:40,594: root: INFO: Current backtesting datetime 2024-05-04 09:29:00-04:00
2024-06-03 14:50:40,594: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-06-03 14:50:40,595: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-03 14:50:40,595: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 14:50:40,595: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 14:50:40,596: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-03 14:50:40,596: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 14:50:40,596: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 14:50:40,598: root: INFO: Current backtesting datetime 2024-05-06 08:30:00-04:00
