2024-06-04 16:13:44,750: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-06-04 16:13:46,169: root: INFO: Current backtesting datetime 2020-01-02 08:30:00-05:00
2024-06-04 16:13:46,171: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-06-04 16:13:46,172: root: INFO: Current backtesting datetime 2020-01-02 09:30:00-05:00
2024-06-04 16:13:46,172: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-06-04 16:13:46,173: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-04 16:13:46[0m
2024-06-04 16:13:46,173: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-04 16:13:46,179: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-04 16:13:47,709: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-04 16:13:47[0m
2024-06-04 16:13:47,711: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-04 16:13:47,712: root: INFO: Current backtesting datetime 2020-01-02 16:00:00-05:00
2024-06-04 16:13:47,712: root: INFO: Current backtesting datetime 2020-01-03 09:30:00-05:00
2024-06-04 16:13:47,713: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-04 16:13:47[0m
2024-06-04 16:13:47,713: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-04 16:13:47,714: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-04 16:13:48,448: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-04 16:13:48[0m
2024-06-04 16:13:48,451: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-04 16:13:48,453: root: INFO: Current backtesting datetime 2020-01-03 16:00:00-05:00
2024-06-04 16:13:48,453: root: INFO: Current backtesting datetime 2020-01-04 09:30:00-05:00
2024-06-04 16:13:48,457: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-06-04 16:13:48,460: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-06-04 16:13:48,462: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-06-04 16:13:48,462: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-06-04 16:13:48,463: root: INFO: Current backtesting datetime 2020-01-06 08:30:00-05:00
2024-06-04 16:13:48,464: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-06-04 16:13:48,465: root: INFO: Current backtesting datetime 2020-01-06 09:30:00-05:00
2024-06-04 16:13:48,465: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-06-04 16:13:48,487: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-04 16:13:48[0m
2024-06-04 16:13:48,487: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-04 16:13:48,489: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-04 16:13:49,346: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-04 16:13:49[0m
2024-06-04 16:13:49,348: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-04 16:13:49,349: root: INFO: Current backtesting datetime 2020-01-06 16:00:00-05:00
2024-06-04 16:13:49,349: root: INFO: Current backtesting datetime 2020-01-07 09:30:00-05:00
2024-06-04 16:13:49,350: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-04 16:13:49[0m
2024-06-04 16:13:49,350: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-04 16:13:49,351: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-04 16:13:50,188: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-04 16:13:50[0m
2024-06-04 16:13:50,190: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-04 16:13:50,191: root: INFO: Current backtesting datetime 2020-01-07 16:00:00-05:00
2024-06-04 16:13:50,191: root: INFO: Current backtesting datetime 2020-01-08 09:30:00-05:00
2024-06-04 16:13:50,192: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-04 16:13:50[0m
2024-06-04 16:13:50,192: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-04 16:13:50,193: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-04 16:13:50,906: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-04 16:13:50[0m
2024-06-04 16:13:50,908: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-04 16:13:50,909: root: INFO: Current backtesting datetime 2020-01-08 16:00:00-05:00
2024-06-04 16:13:50,909: root: INFO: Current backtesting datetime 2020-01-09 09:30:00-05:00
2024-06-04 16:13:50,910: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-04 16:13:50[0m
2024-06-04 16:13:50,910: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-04 16:13:50,911: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-04 16:13:51,731: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-04 16:13:51[0m
2024-06-04 16:13:51,733: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-04 16:13:51,734: root: INFO: Current backtesting datetime 2020-01-09 16:00:00-05:00
2024-06-04 16:13:51,734: root: INFO: Current backtesting datetime 2020-01-10 09:30:00-05:00
2024-06-04 16:13:51,735: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-04 16:13:51[0m
2024-06-04 16:13:51,735: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-04 16:13:51,744: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-04 16:13:52,345: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-04 16:13:52[0m
2024-06-04 16:13:52,346: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-04 16:13:52,348: root: INFO: Current backtesting datetime 2020-01-10 16:00:00-05:00
2024-06-04 16:13:52,348: root: INFO: Current backtesting datetime 2020-01-11 09:30:00-05:00
2024-06-04 16:13:52,349: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-06-04 16:13:52,350: root: INFO: Current backtesting datetime 2020-01-11 09:29:00-05:00
2024-06-04 16:13:52,352: root: INFO: Current backtesting datetime 2020-01-11 09:29:00-05:00
2024-06-04 16:13:52,352: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-06-04 16:13:52,353: root: INFO: Current backtesting datetime 2020-01-13 08:30:00-05:00
2024-06-04 16:13:52,354: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-06-04 16:13:52,355: root: INFO: Current backtesting datetime 2020-01-13 09:30:00-05:00
2024-06-04 16:13:52,355: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-06-04 16:13:52,356: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-04 16:13:52[0m
2024-06-04 16:13:52,357: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-04 16:13:52,358: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-04 16:13:53,060: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-04 16:13:53[0m
2024-06-04 16:13:53,061: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-04 16:13:53,062: root: INFO: Current backtesting datetime 2020-01-13 16:00:00-05:00
2024-06-04 16:13:53,062: root: INFO: Current backtesting datetime 2020-01-14 09:30:00-05:00
2024-06-04 16:13:53,063: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-04 16:13:53[0m
2024-06-04 16:13:53,063: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-04 16:13:53,064: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-04 16:13:53,690: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-04 16:13:53[0m
