2024-06-04 16:34:32,359: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-06-04 16:34:34,631: root: INFO: Current backtesting datetime 2020-01-02 08:30:00-05:00
2024-06-04 16:34:34,633: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-06-04 16:34:34,635: root: INFO: Current backtesting datetime 2020-01-02 09:30:00-05:00
2024-06-04 16:34:34,635: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-06-04 16:34:34,639: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-04 16:34:34[0m
2024-06-04 16:34:34,640: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-04 16:34:34,648: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-04 16:34:36,563: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-04 16:34:36[0m
2024-06-04 16:34:36,565: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-04 16:34:36,568: root: INFO: Current backtesting datetime 2020-01-02 16:00:00-05:00
2024-06-04 16:34:36,568: root: INFO: Current backtesting datetime 2020-01-03 09:30:00-05:00
2024-06-04 16:34:36,569: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-04 16:34:36[0m
2024-06-04 16:34:36,570: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-04 16:34:36,571: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-04 16:34:37,312: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-04 16:34:37[0m
2024-06-04 16:34:37,315: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-04 16:34:37,317: root: INFO: Current backtesting datetime 2020-01-03 16:00:00-05:00
2024-06-04 16:34:37,318: root: INFO: Current backtesting datetime 2020-01-04 09:30:00-05:00
2024-06-04 16:34:37,319: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-06-04 16:34:37,323: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-06-04 16:34:37,326: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-06-04 16:34:37,326: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-06-04 16:34:37,328: root: INFO: Current backtesting datetime 2020-01-06 08:30:00-05:00
2024-06-04 16:34:37,330: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-06-04 16:34:37,333: root: INFO: Current backtesting datetime 2020-01-06 09:30:00-05:00
2024-06-04 16:34:37,333: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-06-04 16:34:37,338: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-04 16:34:37[0m
2024-06-04 16:34:37,338: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
