2024-06-03 15:39:15,907: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-06-03 15:39:18,491: root: INFO: Current backtesting datetime 2020-01-02 08:30:00-05:00
2024-06-03 15:39:18,493: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-06-03 15:39:18,494: root: INFO: Current backtesting datetime 2020-01-02 09:30:00-05:00
2024-06-03 15:39:18,494: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-06-03 15:39:18,497: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-03 15:39:18[0m
2024-06-03 15:39:18,498: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:39:18,525: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:39:21,565: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-03 15:39:21[0m
2024-06-03 15:39:21,567: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-03 15:39:21,569: root: INFO: Current backtesting datetime 2020-01-02 16:00:00-05:00
2024-06-03 15:39:21,569: root: INFO: Current backtesting datetime 2020-01-03 09:30:00-05:00
2024-06-03 15:39:21,570: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-03 15:39:21[0m
2024-06-03 15:39:21,571: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:39:21,573: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:39:22,265: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-03 15:39:22[0m
2024-06-03 15:39:22,268: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-03 15:39:22,270: root: INFO: Current backtesting datetime 2020-01-03 16:00:00-05:00
2024-06-03 15:39:22,271: root: INFO: Current backtesting datetime 2020-01-04 09:30:00-05:00
2024-06-03 15:39:22,272: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-06-03 15:39:22,279: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-06-03 15:39:22,282: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-06-03 15:39:22,282: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-06-03 15:39:22,284: root: INFO: Current backtesting datetime 2020-01-06 08:30:00-05:00
2024-06-03 15:39:22,286: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-06-03 15:39:22,288: root: INFO: Current backtesting datetime 2020-01-06 09:30:00-05:00
2024-06-03 15:39:22,288: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-06-03 15:39:22,290: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-03 15:39:22[0m
2024-06-03 15:39:22,291: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:39:22,292: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:39:23,173: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-03 15:39:23[0m
2024-06-03 15:39:23,175: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-03 15:39:23,177: root: INFO: Current backtesting datetime 2020-01-06 16:00:00-05:00
2024-06-03 15:39:23,177: root: INFO: Current backtesting datetime 2020-01-07 09:30:00-05:00
2024-06-03 15:39:23,178: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-03 15:39:23[0m
2024-06-03 15:39:23,179: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:39:23,180: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:39:23,941: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-03 15:39:23[0m
2024-06-03 15:39:23,944: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-03 15:39:23,945: root: INFO: Current backtesting datetime 2020-01-07 16:00:00-05:00
2024-06-03 15:39:23,945: root: INFO: Current backtesting datetime 2020-01-08 09:30:00-05:00
2024-06-03 15:39:23,947: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-03 15:39:23[0m
2024-06-03 15:39:23,947: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:39:23,948: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:39:24,688: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-03 15:39:24[0m
2024-06-03 15:39:24,690: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-03 15:39:24,691: root: INFO: Current backtesting datetime 2020-01-08 16:00:00-05:00
2024-06-03 15:39:24,692: root: INFO: Current backtesting datetime 2020-01-09 09:30:00-05:00
2024-06-03 15:39:24,693: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-03 15:39:24[0m
2024-06-03 15:39:24,693: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:39:24,695: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:39:25,374: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-03 15:39:25[0m
2024-06-03 15:39:25,376: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-03 15:39:25,378: root: INFO: Current backtesting datetime 2020-01-09 16:00:00-05:00
2024-06-03 15:39:25,378: root: INFO: Current backtesting datetime 2020-01-10 09:30:00-05:00
2024-06-03 15:39:25,380: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-03 15:39:25[0m
